spotify_id,deezer_song_id,msd_song_id,msd_track_id,valence,arousal,artist,track,dataset_split
2xq48EXWSeUvm6Pgi9eFcy,690405,SOFDEDI12A8C131114,TRZTFJE128F424E925,-1.495911101,0.040198285,Archive,You Make Me Feel,validation
1iHFvYQf7pPrH4DOSNYcHF,690533,SOTEUAX12A67020784,TRNXONE128E078F3EC,0.373325221,-0.923150666,All Saints,Dreams,validation
2pk4zUE4GFCSly7BeCip67,692986,SOMUMLL12A6D4F85B3,TRVTULH128F146DD7D,0.766274171,-2.112356547,David Gray,Flame Turns Blue (Radio Edit),validation
1mMaVBxzPVS6N7mubRW83G,697635,SOBXTVY12A67ADE5FC,TRLDHRS128F427007C,-0.341623562,-0.093472144,Jose Padilla,The Look Of Love,validation
4ZmClITFoU3AyO5aOP4duV,697674,SOWPKFT12A8C13F2F8,TRBAVIH128F42A65DD,0.250528674,0.81917423,Kathryn Williams,Flicker,validation
0LcA9JSkIGnRxDYkd81DUp,699310,SOGDXDW12A6D4F60FC,TRAUTBP128F14542E9,0.79083348,-0.72034036,Enya,Long Long Journey,validation
39yFsVFODEoe7q6WbgJKUX,699319,SOTCEXG12A6D4F60FE,TRPLRVY128F1473EBE,0.366776072,-0.757214961,Enya,Someone Said Goodbye,validation
203Lo1i6LlaCgUD0ec9DkR,699325,SOOTERM12A6D4F60FF,TRDYEOJ128F14542EC,0.571618904,-1.125960971,Enya,A Moment Lost,validation
69BSguYY4m6b1yibQdUBst,699334,SOUKODN12A6D4F6101,TRBPMFA128F14542EE,0.782647043,-1.184345756,Enya,Amid The Falling Snow,validation
6k18cm61IAnItcdicukO0Q,699339,SOZCXXZ12A58A7CD06,TRDCVAI128F1473EC6,0.380602053,-0.976926125,Enya,Water Shows The Hidden Heart,validation
0AJ13tS7ilWsvuhCpQNrFk,699348,SODFLBN12A6D4F923A,TRWPUDX128F148F907,1.208341739,-0.517530055,Enya,The Magic Of The Night,validation
48PJY42oBLn9ZWobDB8V0K,703191,SOCWJGS12A8C13943D,TRRVJXY128F428AAEB,-0.450776048,1.446042446,Sugarcult,Hate Every Beautiful Day,validation
1sXMZsO3ZS0JuB6GjsQ5fz,703216,SODELEJ12A8C13C350,TRLLEDY128F429A960,-1.268328168,0.651394796,Sugarcult,Pretty Girl (The Way),validation
0EXH1R8a5dxPFhgPXDj03d,706853,SONLSEV12A6702077A,TRIODZU128E078F3E2,-1.487724664,-0.360813001,All Saints,Under The Bridge,validation
7pH3vxYZuqKNWIbsFZQ9uG,706869,SOKSTEX12A6702077E,TRHILSH128E078F3E6,0.722613176,-0.038160242,All Saints,Black Coffee,validation
7EGsJyCl1AF5eISLigXRfi,706916,SOKXNBZ12A6D4F813B,TRLQXAH128F14685C9,1.071901131,0.846830181,All Saints,Black Coffee (The Wideboys Espresso Mix),validation
7AwwQ4jqqsK2jDboXPBHuU,707721,SOOFJFA12A6701D360,TRTCLIH128E0787DB6,-1.056572345,0.736206378,De/Vision,Self-Deception,validation
0h3Go4AED1Ajgs9Zvvuuh9,707752,SOGNXKA12A6701D364,TRBVOBB128E0787DBB,0.373325221,-0.923150666,De/Vision,A Prayer,validation
6rEKwRxIWC69rOzKjJ9fll,709557,SOVYKKS12A58A7BD89,TRKOYBE128F422EE19,0.373325221,-0.923150666,Pete Philly & Perquisite,Awake,validation
57auTHgVL93vcbDHfVl210,712648,SOGJDMR12AAF3B2548,TRTGEKH128F92DE04D,1.178324805,1.183310915,Tori Amos,Glory of the 80's,validation
2rvjjk59cn0k4ELssNj4yn,716245,SOEJSJB12A8C13FF5B,TRKZTBP128F92E270B,-0.308877816,-0.102690794,Yes,SOUTH SIDE OF THE SKY,validation
0SCGzDZLmMPPD6bysuZfHP,716566,SOUANOU12A81C21E5F,TRFDCNO128F42373A2,-1.727860133,-1.10752367,Simple Plan,Welcome To My Life (Acoustic),validation
3dS1kXRrXbp0HzyeRCKXzo,722642,SOFEHLW12AB0186CDB,TRCRXNM128F930B737,0.995494391,0.542614723,Otis Redding,Try A Little Tenderness,validation
3zmdwHmQYeZy66xH6xspuD,727197,SOYKHLK12A6D4FD600,TRZDGRI128F4231349,0.526138701,-1.628377409,Laleh,Live Tomorrow,validation
6emZxK13brBWRdtJOCXyot,727238,SOPAKUO12A8AE45C66,TRFLQWV128F4242C50,0.373325221,-0.923150666,Laleh,Salvation,validation
7JccrXRMQmrEOUmB0DsZtm,727381,SOUSDNM12A6D4F622A,TRIAUZJ128F14557BA,0.373325221,-0.923150666,Morcheeba,Small Town,validation
13ccsvjo5S9QqeSQORMKRy,727412,SOAEZTR12A6D4F622E,TREECSZ128F14557BE,0.373325221,-0.923150666,Morcheeba,Almost Done,validation
2O2OdYycHG5lUtc4RlD6Uu,730559,SOKLIWD12A58A7D551,TRXFEGX128F4237525,1.071901131,0.846830181,Seal,Prayer For The Dying (Acoustic Version),validation
6wyvQ4AAE1agD7Zv6GZzFG,732976,SOXTJEW12A8AE45C6D,TREHEAG128F423C6AE,0.373325221,-0.923150666,Seal,Kiss From A Rose (Kicks From A Rhodes Mix),validation
7sLKSmN3Z11sa2Z4BBhT7f,734360,SORBXPT12A6D4FA5E2,TRJLLZY128F1494354,0.815392789,0.662457176,The Cars,You're All I've Got Tonight   (LP Version),validation
2jSO4diPw8lkJJJmVOylDB,734374,SOBQLNZ12A6D4FA5E4,TRTCLED128F1494356,-0.308877816,-0.102690794,The Cars,Moving In Stereo (LP Version),validation
7c18fKFJbiFEMrglk2f2yA,747678,SOMKCHQ12A8AE485D6,TRNCFAV128F92DD505,1.541256821,1.704164653,The Corrs,What Can I Do?,validation
1wPcFiSZVI8rypDCUme4qb,750465,SOATQYE12A6D4F8167,TROYNLN128F1468603,0.191404411,0.299856933,Morcheeba,Shoulder Holster,validation
2pi73rQFCAuVGJljXmhpoL,750471,SOOCEKO12A67ADF6D9,TRWJNEC128E079654F,0.373325221,-0.923150666,Morcheeba,Part Of The Process,validation
4b05249aB00z3v3Eo19wNc,750479,SOINIUZ12A67ADF6D8,TRTCMKQ128E079654D,0.722613176,-0.038160242,Morcheeba,Blindfold,validation
2DrLH8oB2LFAc2xxF9tPRd,750485,SOOTEAB12A67ADF7E9,TRQKCAW128E0796550,0.957291021,0.390506994,Morcheeba,Let Me See,validation
2PAwtxly82AngNV1IhlLtc,750497,SOFZOTX12A67ADF6DB,TRIGMHH128E0796555,-0.029174571,-1.506230293,Morcheeba,Over And Over,validation
66DG6nLTK8NEwGOlwDE3iM,750503,SOBGPEH12A6D4F818B,TRMQFMV128F146862E,0.373325221,-0.923150666,Morcheeba,Friction,validation
032A6HMmtbREBLiwJKPjGb,750512,SODLCIU12A8AE45F1D,TRNJLAS128F423CC6A,-0.867374703,-0.548258889,Morcheeba,Fear And Love,validation
2z6WRrNKmMHgiFJnwsdGEi,750520,SORVKCB12AB0188D90,TRYWUKH128F423CC6B,0.032223702,-0.51292073,Morcheeba,Big Calm,validation
4EVbsMwT6meQMdXDPyL2WK,757202,SOSENMS12A6701C1F1,TRPDIXL128E078AC86,0.815392789,0.662457176,Wilt,Wait A Minute,validation
0TP58iEaPtGCX8sGM4GRH7,761865,SOUUZVU12A6D4FC4EF,TRWASLN128F422A6DC,0.007664393,0.791518279,HAMMERFALL,Dark Wings_ Dark Words,validation
3S4NhTOXnZZ6DDAqpLONU1,764125,SOGFHHE12A67ADF7E8,TRHEOIY128E079654E,0.594359005,-0.130346745,Morcheeba,Be Yourself,validation
7MoidLXOisXoNfU7kZfR1B,764172,SOAAFAC12A67ADF7EB,TRHCCXP128E0796554,0.90999161,0.481157054,Morcheeba,Rome Wasn't Built In A Day,validation
0JouyKWreTtrrCvxq4HwbP,764229,SOEFMCG12A67ADF6DC,TRPJOJU128F423C568,0.373325221,-0.923150666,Morcheeba,Can't Stand It,validation
74dGWi4OVzhhm7M0cpvvPa,766109,SOBWNBQ12AF72A9845,TRQRLMO128F92DC842,-0.079657596,1.77330453,Carly Simon,You're So Vain,validation
1hwx4GDhwB3EjMDoNYkgwD,769200,SOOLXPO12A8AE46ABE,TRXTDLX12903CCE2B3,-0.574482199,-0.084253494,Grant Lee Buffalo,Fuzzy,validation
3j75HZwsZneI0K8jWaC8HS,769425,SOCLEPJ12AB01838DA,TRQJLME128F933C8B2,-1.318538311,0.957453984,The Rembrandts,Just The Way It Is_ Baby,validation
4VfH83HcjsvmMiEbdzBOhW,769477,SOAGKBO12AB0186943,TRJIOFU128F933C8C7,1.220621393,1.015070548,The Rembrandts,I'll Be There For You,validation
3CAaOS4GNptF4q3T1vltNL,775117,SOCYBIP12A6D4F7826,TRWZIRS128F934BC0F,0.13500896,-0.047378893,Enya,Only Time (Original Version),validation
7924JRHtS00SRWIn7Y6jR0,775206,SOJKSST12A6D4F8179,TRVZCAP128F1468619,0.247799862,-1.119815204,Morcheeba,Fragments Of Freedom,validation
2p6gESZQWmdtbdDHqLXXMT,784836,SOSTWHQ12A6D4FA381,TROPKDQ128F148B89A,0.373325221,-0.923150666,All Saints,Pure Shores (Cosmos Remix),validation
3EXiOXKJqQMN1hri6rkur3,785494,SOWIMAG12A6702054A,TRYVLLF128E078850F,1.306578976,1.275497417,Olodum,I Miss Her,validation
2PWMVX7UTaglzAbd3qffxP,786611,SOEWQDL12A8C139AD4,TREIXQQ128F4277A1B,1.541256821,1.704164653,The Matches,Wake the Sun,validation
4tbRsNhznB3MoRik2UKdAx,796354,SOSKLWW12A67ADE1C4,TRKPZIU128E0795E9E,-0.392561389,-0.366958768,A-Ha,Little Black Heart,validation
62WlRLgLE2IjSGxYSPsb4R,796379,SOVCUFJ12A67ADE1C8,TRCYSKW128E0795EA2,-0.563203108,-0.196721027,A-Ha,To Let You Win,validation
3N7fMJqvswuAfge0YdDsyC,796394,SOWTERW12A67ADE1CA,TRIMSLC128E0795EA4,1.071901131,0.846830181,A-Ha,Thought That It Was You,validation
7gR4D8MZSttzaPYuk0MBmL,796989,SOBNYKY12A8C13C50C,TRYICVF128F429B2E8,-1.040199472,-0.065816193,Sugarcult,Memory (Acoustic),validation
10fjzHeMTALiELGyC3lFkl,797964,SOCTOZW12A8C13AE90,TRBVSQT128F427A82F,0.766274171,-2.112356547,Foals,Electric Bloom,validation
62bPN9E57V2CRtILy0YTtT,799723,SODMFUU12A6D4F6AAE,TRWDTJP12903CC04EF,-1.362199306,-0.812526863,Brother Ali,Freedom Ain't Free,validation
63aTIW9AZcLjZG4Ipc3mGa,799760,SOSDMCN12AF72A1AFA,TROYWZS12903CC051A,-1.839741432,0.339804417,Brother Ali,Walking Away,validation
47qrG9GU40pNTQ74OZ5N9S,804582,SOKMPTJ12A8C132634,TRPVVWW128F42385E3,-0.442589611,1.252450791,Fall Out Boy,Tell That Mick He Just Made My List Of Things To Do Today,validation
4BIR7eW90EtFc7Fj0DpcR2,806267,SOCSLFQ12A8AE461D6,TRZUZCV128F422B17C,-0.333437125,-0.494483429,Scarlett Johansson,Falling Down,validation
05Usoh9UqbeO5X7yGuxRe8,806283,SOSJLXE12A58A75AD9,TRQTCKX128F422B17E,-1.040199472,-0.065816193,Scarlett Johansson,Fannin Street,validation
4IjxHOhmZIukVKQtlmotps,806305,SOLTWRO12A8AE461E5,TRDZISR128F422B181,-1.056572345,0.736206378,Scarlett Johansson,I Wish I Was In New Orleans,validation
5GI74aQ8OkVLpOr8D8xALj,806898,SOKPMPR12A8AE47E01,TRDWNUA128F42440B7,0.253257487,0.279883191,A-Ha,You Wanted More,validation
0eW9MYrkbQeNWoCwwONY0I,806960,SONXGIQ12A8AE47E34,TRMFDKQ128F42440C6,0.395155718,0.136994112,A-Ha,Turn The Lights Down,validation
7AGNxlQjAADFVPiW70z2s8,807670,SOREBYM12A6D4F9E7C,TRQRLPV128F1497D83,-1.935249857,-0.655809809,Magnolia Electric Co.,The Dark Don't Hide It,validation
5PdSt3wLGZuVNal1ms9uxI,808942,SORNHNP12A6D4F9E7F,TRPYMHG128F1497D86,-1.094775715,-0.274772265,Magnolia Electric Co.,Hard To Love A Man,validation
2JS77t2wJPDxYsadUc81a9,813788,SOQLFRX12A6D4F9200,TRQRUTM128F1482512,-0.308877816,-0.102690794,Faith No More,Midlife Crisis,validation
2zKE3gCI1ojqEcv9HBZtW0,813837,SOSBNUV12A58A7DB10,TRCWWSE12903D080AD,0.13500896,-0.047378893,Faith No More,Easy,validation
4mflRPfbb8ps4dVQbK1bu0,814432,SOVWKDY12A6D4F8D83,TRLAKOS128F42778B1,-0.333437125,-0.494483429,Charlotte Gainsbourg,AF607105,validation
6aeQTffFqXrgTmexUWjJDM,823279,SOKEQDN12A8C139567,TRUMXZA128F4275993,1.541256821,1.704164653,The Ordinary Boys,Talk Talk Talk,validation
5zqVxbXNWdb22YNksG9gX8,823283,SOSPFJD12A8C13C0AD,TRUABZV128F42759B1,1.541256821,1.704164653,The Ordinary Boys,Maybe Someday,validation
7nhZVkJMTQKTCYQrUVNaMJ,825028,SOGIJEB12AF72A436F,TRZWPQV128F4249558,0.373325221,-0.923150666,36 Crazyfists,Only A Year Or So...,validation
209ETi7UlYcOLy48Z9Ac3R,828880,SORAXUU12A67ADA4C0,TRVCSOO128F1482527,-1.128431065,-0.362349443,Faith No More,Take This Bottle,validation
6qsZ8xHiUxIhHp3Yq0qaPp,828881,SOGHAOP12A67ADA4D0,TREBMRJ128E0795035,-1.040199472,-0.065816193,Faith No More,King For A Day,validation
6pMW32BPGTe83ueHBldZe8,828884,SOBJXHH12A58A7AEB9,TRZFTHF128E0795038,0.129551336,0.219961964,Faith No More,Just A Man,validation
5DvbHjpPNuznPbTZTzPEjv,829361,SOANAOC12AF729F7C3,TRHYMHV128F4262E41,-1.700572012,1.842444407,Bad Religion,Honest Goodbye,validation
2LVjlz4j3kKoCR8WlwptOV,829368,SOWJTTP12A8C13B761,TROOAOS128F429832D,-1.700572012,1.842444407,Bad Religion,Lost Pilgrim,validation
4uW5UrIMbx4UcUFbuTxPsQ,829842,SONSNPL12A8C1300FF,TRFROHJ128F4263E33,-0.076928783,1.98072416,Rasputina,You Don't Own Me,validation
3gyaRUzBWUXh3kzstpRklJ,829843,SOISGRK12AF72A029C,TRQPMYE128F4263E35,-0.308877816,-0.102690794,Rasputina,The New Zero,validation
418zOsoHsqwLJEJ2zBkgCG,829844,SOAKSWY12A8C13010B,TRDLHTE128F4263E37,-0.732389462,-0.484342914,Rasputina,Sign of the Zodiac,validation
0rLXFp3CMmbahzkQxF42JW,830391,SORQRRN12A8C13155D,TRWQLEN128F4265133,-1.040199472,-0.065816193,Rasputina,Herb Girls of Birkenau,validation
0chYo7FiwL4UCW3VwaAum8,832667,SODWDXF12AB01809FB,TRCFCHH128F425979D,0.373325221,-0.923150666,Leftfield;Cheshire Cat,Chant of a Poor Man,validation
3j82gcRs16AEfEY9mqC1qc,833955,SORCQJA12A8C131FB1,TRWJQPJ128F426F26E,-0.005070064,0.18001448,Lauryn Hill,Adam Lives In Theory,validation
6ox5pkS4jOafkpsxt7eQjg,833957,SOQSJVX12AF72A431B,TRLLYKL128F426F270,-1.056572345,0.736206378,Lauryn Hill,Oh Jerusalem,validation
74sz92IUs02Bh2fJzXyGSK,833961,SOBIFLB12AB0180A45,TRJZMAR128F426F274,0.427901464,-0.697293735,Lauryn Hill,I Find It Hard To Say (Rebel),validation
6HcHQ2Zi9aKU3tHr2uycXS,833964,SOGIXYD12AF72ACE2E,TRZZBGL128F426F277,-1.626894084,0.150822088,Lauryn Hill,Just Want You Around,validation
3QVlJ073oeCkTlp5Bcwa9a,833965,SOTIQGN12B0B80C00D,TRGSBTP128F426F2A0,1.546714445,2.119003914,Lauryn Hill,I Gotta Find Peace Of Mind,validation
6klUdQXRj4RuNy1FPmysWa,833969,SOFCCRB12AF72A422E,TRFPWVN128F426F2A8,-1.935249857,-0.655809809,Lauryn Hill,I Get Out,validation
6Z890DNJZynimxAwn3zsa2,833972,SODZBLX12A8C132E15,TRFQNSS128F426F2AD,-1.935249857,-0.655809809,Lauryn Hill,So Much Things To Say,validation
3XGUq8ehFl9LDWqBzBTa5A,848899,SOUDCZB12A8C139033,TRUAAZF128F4281FCB,0.586172569,0.513115042,Pete Yorn,Just Another,validation
3MofXqldYUZz8VHUoiKBlC,856252,SOCMASS12A8C136AF7,TRNZUJT128F427076E,0.793562292,1.040421836,Willie Dixon,Back Door Man,validation
2pXvbp44yGL42l2jNwQAxg,859524,SOFYOIJ12A8C136E04,TRJNZOQ128F4271967,0.373325221,-0.923150666,Finley Quaye,The Emperor,validation
5J76jvqGRpdip0zcsgcnqL,860395,SOOUIVW12A58A7B81A,TRVQHPT128F42ACFEC,0.049506179,-0.108836561,Tori Amos,Carbon,validation
0MSaZOT7Wv408lr6l5vaoe,860398,SOCMNEG12A8C13673F,TRUEONY128F4274687,0.815392789,0.662457176,Tori Amos,don't make me come to Vegas,validation
6DPCSLA7hJlae1rsravTuY,867968,SOPQUBN12AF72A873C,TRDBAKM128F427A586,1.178324805,1.183310915,Tenacious D,The Road,validation
4X5IZuSv0RpbXdJsbYSmh1,867974,SOHLHCJ12A8C1376C5,TRSIUVY128F427A595,0.815392789,0.662457176,Tenacious D,Karate,validation
7HSqfZzW3vgEDY2apXmajW,867975,SOIZXRZ12AF72A388C,TRGUZWQ128F427A598,1.178324805,1.183310915,Tenacious D,Rock Your Socks,validation
6FZYgXrUeUlHA8imn2QhZT,871012,SOISJDG12A8C135699,TRRFFSB128F427362B,0.373325221,-0.923150666,Maxwell,As My Girl,validation
2AepjLt9m2TiBMGvoKkpGx,871710,SOTIRGV12A8C131C6A,TRTWBCJ128F4278FBF,-0.158793148,-0.051988218,Heather Nova,Like Lovers Do,validation
4CWMSGBbcUUBa4i48CBpGB,877656,SOBMQUW12AB0184E28,TRUHOTT128F92F48BE,0.775825013,-1.58458882,Era,Cathar Rhythm,validation
5xKDeYGy12ETGfLxyvsJoA,881853,SORQGCM12A6310DBE0,TRZFGAB128F425987B,0.737166841,-0.729559011,Madeleine Peyroux,You're Gonna Make Me Lonesome When You Go,validation
253saejbe6mnHydENIsOQt,882080,SOIGKGK12A6D4F5E9B,TRRAJDZ128F145A5BE,-1.935249857,-0.655809809,The Housemartins,The Light Is Always Green,validation
5Ejopkwbh7UAOuNekTmUWm,882162,SONENKD12A8AE47DB5,TRKQCNO128F92FA7EB,0.897257154,0.625582575,Kate Voegele,It's Only Life,validation
08JRDPpdwYNBeopZJc8Iz5,882303,SOSGYKO12A8C132F75,TRYBFBD128F42380B3,1.178324805,1.183310915,Fergie,Labels Or Love,validation
6DKrzs8WuDik1IBTmgbhZY,882703,SOUHPZF12A8C13BBE7,TRSSYNU128F42694E0,-1.004724914,0.869876806,Flyleaf,I'm So Sick,validation
7hMzAm9hUDPzdCHWHEzc3e,882705,SOLLNWC12A8C133FB2,TRKCWYL128F4241AF2,-1.700572012,1.842444407,Flyleaf,Perfect,validation
7yKfBKOXePfTyqiL93XEBt,882706,SONLQFN12A8C13258A,TRGWGOF128F4241B03,-1.749690631,0.920579383,Flyleaf,Cassie,validation
6D6rm3xe3Upp9hJ1saZo9u,882708,SOHNEDD12A8C134047,TRSZCJL128F4241AF6,-1.700572012,1.842444407,Flyleaf,I'm Sorry,validation
4QSHF8uKi57xud8BEQSjhL,882709,SOJXGZM12A8C132BD8,TRDILGU128F4241B00,-0.136416888,-0.150627775,Flyleaf,All Around Me,validation
47rSgPTcOEEYIk5BO4gSPf,882713,SORQYLM12A8C132BCF,TRTQRHY128F4241AFD,-1.935249857,-0.655809809,Flyleaf,So I Thought,validation
3ANE7rDN8bbURI0yVevSLE,883640,SOEDVUT12AB018785B,TRWTSMT128F932D3E4,0.815392789,0.662457176,Creedence Clearwater Revival,Bad Moon Rising,validation
6EefVF7k5yeTKGe5YoJr27,883663,SOVFSLC12A6D4FDC87,TRHDZJC128F4228C28,1.178324805,1.183310915,Creedence Clearwater Revival,Up Around The Bend,validation
7zqMst3YZHqTTQbrZq1e2P,884915,SOZHFHE12A8AE484E4,TRFTBAK128F422BDA2,1.541256821,1.704164653,Ashlee Simpson,Boys,validation
5jfDPpNOhhUncP7xOnV0Mb,884918,SOVLUYO12AF72A5DE8,TRUAILU128F422BDA3,0.815392789,0.662457176,Ashlee Simpson,Rule Breaker,validation
3PnnXgOfpGqedUNAnfSTYz,884920,SOPQDNV12A8AE484EE,TRZCCNG128F422BDA5,-1.318538311,0.957453984,Ashlee Simpson,No Time For Tears,validation
3OvMqJHoivZpoJMz8gVhXc,884922,SOZSSQM12A58A7AB6E,TRPLQWD128F422BDA8,-1.326724748,0.383593006,Ashlee Simpson,Little Miss Obsessive,validation
4nj1oIKmJmW9t9gArFSdNM,884929,SOUAAHI12A8AE4850E,TRDUDYQ128F422BDB0,-1.749690631,0.920579383,Ashlee Simpson,Never Dream Alone,validation
47K0lbxqZlW1Z6DAmdz0gO,885844,SOLZYHH12A58A7A7E1,TRITQQY128F42900FB,0.815392789,0.662457176,Jimmy Eat World,If You Don't_ Don't,validation
2u9161EaRJbFL615Slvs3d,885971,SONIAEK12A6702066B,TRRXENN128E078A4A0,0.01585083,0.390506994,Keyshia Cole,Love,validation
3x0tyMRPjkc63795zSg1a8,885986,SOMLSAL12A67020661,TROJUXA128F428C724,0.57525732,-0.3423757,Keyshia Cole,Love_ I Thought You Had My Back,validation
23Hhxb8Z2J5ACtb39hqDrv,905269,SOSXYNO12A6D4F6BD9,TRIWGOH128F145A822,-1.040199472,-0.065816193,Warlock,Make Time For Love,validation
69vTcNBNcwwHo7pVe7A4jG,905692,SOCXQXC12A81C2073F,TRFHFIX128F423345C,0.13500896,-0.047378893,Lionel Richie,Ballerina Girl,validation
703FVjBshCjkqJcVtqMM8n,907141,SOENWMY12A8AE46777,TRCYUVJ128F425C8F1,1.071901131,0.846830181,Shirley Brown,Woman To Woman,validation
7DLDTAJxFeoqyJu2CzG74y,907660,SOHAMQZ12A8AE463E3,TRIJTPP128F42375E5,-1.040199472,-0.065816193,Marianne Faithfull,The Ballad Of Lucy Jordan,validation
78KophL6G8n22ritJiC3He,909990,SOSSBSH12A8C13B478,TRXKHHB128F4276F74,-1.716944885,1.59354085,Soulja Boy Tell'em,Don't Get Mad,validation
6in0ZZfsg9OlgrfBsYqzgh,910498,SOSIZEE12A8C132354,TRPFLVG128F4241AA1,1.071901131,0.846830181,The Cardigans,Happy Meal I,validation
2bizH4ZNIghVfavuH5EM7P,910513,SOVLWUU12A67ADF8AE,TRZOWYY128E079900A,1.541256821,1.704164653,The Cardigans,Give Me Your Eyes,validation
1ULL9T1R0rONQX1kBjalHj,910514,SOZJOOZ12A67ADF8AF,TRGFANF128E079900B,-1.103871755,-0.219460364,The Cardigans,Slow,validation
4kWYg4gJzRTopvRTTrjLgO,910565,SOSDUCA12A8C132365,TRGXDJT128F4241AA6,0.373325221,-0.923150666,The Cardigans,Losers,validation
2zGHmUeDhDD54CTnPrrRYA,910576,SOSQTTV12A67AE233C,TRPLEOW128F4241AD6,-0.046002246,-0.578987723,The Cardigans,Don't Blame Your Daughter (Diamonds),validation
5jtozoqhsKQz7fiEcEEyP3,911494,SOOXBEE12A67ADFA50,TRIVJKL128F9320849,0.296918481,0.82839288,Fall Out Boy,Hum Hallelujah,validation
5OS0zFdEQcbDrZrYZny2ys,911495,SORSJET12A58A7CF41,TRGFWBN128F42385EA,-0.780962318,-0.789480237,Fall Out Boy,Golden,validation
3YmxFnCYeRdvMMyJLHyqCO,911500,SOTLWQX12A58A767DB,TRXHMVJ128F149CB95,1.178324805,1.183310915,Fall Out Boy,Bang The Doldrums,validation
64CB5Vaexl0pcWuO6Yyco6,911502,SOYBMKC12AF72A44EC,TRCVHJC128EF343995,-1.055207939,0.846830181,Fall Out Boy,You're Crashing_ But You're No Wave,validation
0FsTCHwMXxvlHFkM5jl6qd,912685,SOAUNOJ12A6310E1F1,TRLEHLZ128E07836FE,-0.461691296,1.151045639,No Doubt,Oi To The World,validation
6iS035ed0SijwhBBIgWA2v,913332,SOHKRLB12AF729DECA,TRGEZAD128F423E607,-0.308877816,-0.102690794,The Presets,My People,validation
1AY7KgpXMRx6UPnHFJlbE9,915518,SOYBDYR12A58A7B7AD,TRRGWWJ128F4231080,-1.122063836,-0.379250301,Rivers Cuomo,The World We Love So Much,validation
5IUOk5KoQ9rvuCnenjpZYg,915521,SOPGVLN12A81C21840,TRWZTWK128F4231083,1.541256821,1.704164653,Rivers Cuomo,Buddy Holly,validation
4LFMz0pvF9ueDyTu57Xsuy,915530,SOQVKPI12A81C21859,TRCCRDR128F423108C,-1.727860133,-1.10752367,Rivers Cuomo,Superfriend,validation
6GpgWkiHbngeIlcIxwn9gU,915531,SOCIZTR12A58A7B941,TRASBDW128F423108D,1.541256821,1.704164653,Rivers Cuomo,Lover In The Snow,validation
40J4O551ULhLAVz5OIso4L,915532,SOGPKTP12A58A7E9CC,TRSTWWE128F423108E,-1.935249857,-0.655809809,Rivers Cuomo,Crazy One,validation
29YIXEiizT7iZ9UdZYPNik,915536,SOFAOII12A58A7C462,TREZACO128F4231093,1.110104501,-0.31471975,Rivers Cuomo,I Was Made For You,validation
2AXW8quPajadxIOgsPEkAK,916348,SOJSGYO12A8C1325A7,TREBUPV128F42594E7,-0.431674363,0.095510186,Shelby Lynne,I Don't Want To Hear It Anymore,validation
2JAwtJsjgKQIUR9oy70EpZ,916480,SOJCBAM12A6701FD04,TRAGFPP128E078F34C,0.032223702,-0.51292073,The Cardigans,Paralyzed,validation
5bIY0LKYDRE9v5S7FJPuIJ,917228,SOGZCIE12A6D4FA4C1,TRLBTIZ128F4228A6C,0.678952182,-2.333604153,Katherine Jenkins,Rejoice,validation
4qf5gj8HnI7U36GWxZPd8b,917275,SOMDVSE12A67020645,TRQLJBZ128F9304299,1.178324805,1.183310915,Fall Out Boy,Nobody Puts Baby In The Corner,validation
7G1q0FAcELz9To5BLCM8NZ,917990,SOITMVX12AF72A089F,TRUCMDD128E0784592,1.071901131,0.846830181,Lionel Richie,My Love,validation
0p1hMZKO3wjrDKj2FzTMMa,918858,SOLUPNN12A6701F524,TRWQQCA128E078EEF6,0.373325221,-0.923150666,The Cardigans,Black Letter Day,validation
5JZjtVb9VnpOmOfLpToZGY,918866,SOLGDOO12A6701F528,TROKGJK128E078EEFB,-1.935249857,-0.655809809,The Cardigans,Cloudy Sky,validation
4mNXvagwdT12gCjAIBimwY,918873,SOXNIEL12A6701F52C,TRCUJRJ128E078EEFF,0.373325221,-0.923150666,The Cardigans,Sabbath Bloody Sabbath,validation
5kAA1fd067eOMHQBM9F9eW,918877,SOUJXAQ12A6701F52E,TRZQOTF128E078EF04,-1.445882878,-0.511384288,The Cardigans,Last Song,validation
3hH7gWQCQlvDLofyolAbMU,918968,SODASYK12A6701F530,TRKNTGR128E078EF06,0.373325221,-0.923150666,The Cardigans,Gordon's Gardenparty,validation
7eQv4Rj99W97U0hFQIG91a,918970,SOXZQJO12A6701F531,TRGJWDV128E078EF07,0.957291021,0.390506994,The Cardigans,Daddy's Car,validation
0oLqHHzEHeMHuSbcQMtuc6,919314,SODSWGU12A679D8B2A,TRAXPVN128E0793933,1.071901131,0.846830181,Roger Daltrey,Without Your Love,validation
6x1K0ohehCe8PMnbjAlESS,919324,SOCBREK12A58A7E3F4,TRFLRRA128F1470951,-1.716944885,1.59354085,LL Cool J,I'm Bad,validation
62imJbx0HO6Q5QK6HHrC0b,922777,SOQKRUS12A8C13BCFB,TRDNRXQ128F429A273,0.373325221,-0.923150666,Vanessa Paradis,La La La Song,validation
7qXZ8e9Bs4OhonnczYp1MZ,924746,SODNFZU12A6D4FB8E9,TRDPJMV128F4257C22,0.449731961,-2.075481946,Sharleen Spiteri,You Let Me Down,validation
